
1e-11 8.075 8.076 524.032
0.001 8.075 8.078 524.032
0.002 8.075 8.08 524.032
0.003 8.075 8.082 524.032
0.004 8.075 8.084 524.032
0.005 8.075 8.084 524.032
0.006 8.075 8.082 524.032
0.007 8.075 8.08 524.032
0.008 8.075 8.078 524.032
0.009 8.075 8.076 524.032
0.01 8.075 8.074 524.032
0.011 8.075 8.071 524.032
0.012 8.075 8.068 524.032
0.013 8.075 8.065 524.032
0.014 8.075 8.059 524.032
0.015 8.075 8.039 524.032
0.016 8.075 8.033 524.032
0.017 8.075 8.027 524.032
0.018 8.075 8.021 524.032
0.019 8.075 8.014 524.032
0.02 8.075 8.008 524.032
0.021 8.075 8.001 524.032
